#Excitation cross sections for N2 from the X_1Σg+ state to w_1Δu state		
Energy (eV)	Cross section(Å^2) 
19.05		0.0524
19.06		0.0524
19.07		0.05238
19.08		0.05234
19.09		0.05232
19.1		0.05226
19.11		0.05224
19.12		0.05222
19.13		0.0522
19.14		0.05216
19.15		0.05214
19.16		0.05208
19.17		0.05206
19.18		0.05204
19.19		0.05202
19.2		0.05198
19.21		0.05196
19.22		0.0519
19.23		0.05188
19.24		0.05186
19.25		0.05184
19.26		0.0518
19.27		0.05176
19.28		0.05172
19.29		0.05172
19.3		0.05168
19.31		0.05166
19.32		0.05162
19.33		0.05158
19.34		0.05154
19.35		0.05152
19.36		0.0515
19.37		0.05146
19.38		0.05142
19.39		0.0514
19.4		0.05136
19.41		0.05134
19.42		0.0513
19.43		0.05128
19.44		0.05124
19.45		0.0512
19.46		0.05118
19.47		0.05116
19.48		0.05112
19.49		0.05108
19.5		0.05104
19.51		0.05102
19.52		0.051
19.53		0.05096
19.54		0.05092
19.55		0.0509
19.56		0.05086
19.57		0.05084
19.58		0.0508
19.59		0.05076
19.6		0.05074
19.61		0.0507
19.62		0.05068
19.63		0.05064
19.64		0.0506
19.65		0.05058
19.66		0.05054
19.67		0.05052
19.68		0.05048
19.69		0.05044
19.7		0.05042
19.71		0.05038
19.72		0.05034
19.73		0.05032
19.74		0.05028
19.75		0.05024
19.76		0.05022
19.77		0.05018
19.78		0.05016
19.79		0.05012
19.8		0.0501
19.81		0.05004
19.82		0.05002
19.83		0.05
19.84		0.04996
19.85		0.04992
19.86		0.04988
19.87		0.04984
19.88		0.04984
19.89		0.0498
19.9		0.04976
19.91		0.04974
19.92		0.04968
19.93		0.04966
19.94		0.04964
19.95		0.0496
19.96		0.04954
19.97		0.04952
19.98		0.0495
20		0.04946
