#Excitation cross sections for N2 from the X_1Σg+ state to C_3Πu state		
Energy (eV)	Cross section(Å^2) 
19.45		0.23682
19.46		0.23658
19.47		0.23636
19.48		0.23612
19.49		0.23588
19.5		0.23566
19.51		0.23544
19.52		0.23522
19.53		0.235
19.54		0.23478
19.55		0.23456
19.56		0.23434
19.57		0.23412
19.58		0.23388
19.59		0.23366
19.6		0.23346
19.61		0.23324
19.62		0.23302
19.63		0.2328
19.64		0.2326
19.65		0.23238
19.66		0.23216
19.67		0.23196
19.68		0.23176
19.69		0.23154
19.7		0.23134
19.71		0.23112
19.72		0.23092
19.73		0.23072
19.74		0.2305
19.75		0.23026
19.76		0.2301
19.77		0.2299
19.78		0.2297
19.79		0.2295
19.8		0.22928
19.81		0.22908
19.82		0.22888
19.83		0.22868
19.84		0.22848
19.85		0.22828
19.86		0.22808
19.87		0.22788
19.88		0.2277
19.89		0.2275
19.9		0.2273
19.91		0.22712
19.92		0.2269
19.93		0.22672
19.94		0.22652
19.95		0.22632
19.96		0.22614
19.97		0.22594
19.98		0.22576
20		0.22556
