#Excitation cross sections for N2 from the X_1Σg+ state to A_3Σu+ state		
Energy (eV)	Cross section(Å^2) 
18.07		0.18877
18.08		0.18885
18.09		0.18893
18.1		0.18902
18.11		0.1891
18.12		0.18918
18.13		0.18927
18.14		0.18935
18.15		0.18943
18.16		0.18951
18.17		0.18959
18.18		0.18967
18.19		0.18975
18.2		0.18983
18.21		0.18991
18.22		0.18999
18.23		0.19007
18.24		0.19015
18.25		0.19022
18.26		0.1903
18.27		0.19038
18.28		0.19046
18.29		0.19053
18.3		0.19061
18.31		0.19069
18.32		0.19076
18.33		0.19083
18.34		0.19091
18.35		0.19098
18.36		0.19106
18.37		0.19113
18.38		0.1912
18.39		0.19128
18.4		0.19135
18.41		0.19142
18.42		0.19149
18.43		0.19156
18.44		0.19164
18.45		0.19171
18.46		0.19178
18.47		0.19185
18.48		0.19192
18.49		0.19198
18.5		0.19205
18.51		0.19212
18.52		0.19219
18.53		0.19226
18.54		0.19232
18.55		0.19239
18.56		0.19246
18.57		0.19252
18.58		0.19259
18.59		0.19265
18.6		0.19272
18.61		0.19278
18.62		0.19285
18.63		0.19291
18.64		0.19297
18.65		0.19304
18.66		0.1931
18.67		0.19316
18.68		0.19322
18.69		0.19328
18.7		0.19334
18.71		0.1934
18.72		0.19346
18.73		0.19352
18.74		0.19358
18.75		0.19364
18.76		0.1937
18.77		0.19376
18.78		0.19382
18.79		0.19387
18.8		0.19393
18.81		0.19399
18.82		0.19404
18.83		0.1941
18.84		0.19415
18.85		0.19421
18.86		0.19426
18.87		0.19432
18.88		0.19437
18.89		0.19442
18.9		0.19447
18.91		0.19453
18.92		0.19458
18.93		0.19463
18.94		0.19468
18.95		0.19473
18.96		0.19478
18.97		0.19483
18.98		0.19488
18.99		0.19493
19		0.19498
19.01		0.19503
19.02		0.19507
19.03		0.19512
19.04		0.19517
19.05		0.19522
19.06		0.19526
19.07		0.19531
19.08		0.19535
19.09		0.1954
19.1		0.19544
19.11		0.19549
19.12		0.19553
19.13		0.19557
19.14		0.19562
19.15		0.19566
19.16		0.1957
19.17		0.19574
19.18		0.19578
19.19		0.19582
19.2		0.19586
19.21		0.1959
19.22		0.19594
19.23		0.19598
19.24		0.19602
19.25		0.19606
19.26		0.1961
19.27		0.19613
19.28		0.19617
19.29		0.19621
19.3		0.19624
19.31		0.19628
19.32		0.19631
19.33		0.19635
19.34		0.19638
19.35		0.19642
19.36		0.19645
19.37		0.19648
19.38		0.19651
19.39		0.19655
19.4		0.19658
19.41		0.19661
19.42		0.19664
19.43		0.19667
19.44		0.1967
19.45		0.19673
19.46		0.19676
19.47		0.19679
19.48		0.19682
19.49		0.19685
19.5		0.19687
19.51		0.1969
19.52		0.19693
19.53		0.19695
19.54		0.19698
19.55		0.19701
19.56		0.19703
19.57		0.19706
19.58		0.19708
19.59		0.1971
19.6		0.19713
19.61		0.19715
19.62		0.19717
19.63		0.19719
19.64		0.19722
19.65		0.19724
19.66		0.19726
19.67		0.19728
19.68		0.1973
19.69		0.19732
19.7		0.19734
19.71		0.19736
19.72		0.19738
19.73		0.19739
19.74		0.19741
19.75		0.19747
19.76		0.19744
19.77		0.19746
19.78		0.19747
19.79		0.19749
19.8		0.1975
19.81		0.19752
19.82		0.19753
19.83		0.19755
19.84		0.19756
19.85		0.19757
19.86		0.19759
19.87		0.1976
19.88		0.19761
19.89		0.19762
19.9		0.19763
19.91		0.19764
19.92		0.19765
19.93		0.19766
19.94		0.19767
19.95		0.19768
19.96		0.19769
19.97		0.1977
19.98		0.1977
20		0.19771
