#Excitation cross sections for N2 from the X_1Σg+ state to a'_1Σu- state		
Energy (eV)	Cross section(Å^2) 
18.9		0.0365
18.91		0.03648
18.92		0.03647
18.93		0.03646
18.94		0.03645
18.95		0.03644
18.96		0.03643
18.97		0.03641
18.98		0.0364
18.99		0.03639
19		0.03638
19.01		0.03636
19.02		0.03635
19.03		0.03634
19.04		0.03633
19.05		0.03631
19.06		0.0363
19.07		0.03629
19.08		0.03628
19.09		0.03626
19.1		0.03625
19.11		0.03624
19.12		0.03623
19.13		0.03621
19.14		0.0362
19.15		0.03619
19.16		0.03617
19.17		0.03616
19.18		0.03615
19.19		0.03613
19.2		0.03612
19.21		0.0361
19.22		0.03609
19.23		0.03608
19.24		0.03606
19.25		0.03605
19.26		0.03604
19.27		0.03602
19.28		0.03601
19.29		0.03599
19.3		0.03598
19.31		0.03597
19.32		0.03595
19.33		0.03594
19.34		0.03592
19.35		0.03591
19.36		0.03589
19.37		0.03588
19.38		0.03586
19.39		0.03585
19.4		0.03584
19.41		0.03582
19.42		0.03581
19.43		0.03579
19.44		0.03578
19.45		0.03576
19.46		0.03575
19.47		0.03573
19.48		0.03572
19.49		0.0357
19.5		0.03569
19.51		0.03567
19.52		0.03566
19.53		0.03564
19.54		0.03562
19.55		0.03561
19.56		0.03559
19.57		0.03558
19.58		0.03556
19.59		0.03555
19.6		0.03553
19.61		0.03552
19.62		0.0355
19.63		0.03548
19.64		0.03547
19.65		0.03545
19.66		0.03544
19.67		0.03542
19.68		0.0354
19.69		0.03539
19.7		0.03537
19.71		0.03536
19.72		0.03534
19.73		0.03532
19.74		0.03531
19.75		0.0353
19.76		0.03527
19.77		0.03526
19.78		0.03524
19.79		0.03522
19.8		0.03521
19.81		0.03519
19.82		0.03517
19.83		0.03516
19.84		0.03514
19.85		0.03512
19.86		0.03511
19.87		0.03509
19.88		0.03507
19.89		0.03506
19.9		0.03504
19.91		0.03502
19.92		0.03501
19.93		0.03499
19.94		0.03497
19.95		0.03496
19.96		0.03494
19.97		0.03492
19.98		0.0349
20		0.03489
