#Excitation cross sections for N2 from the X_1Σg+ state to a_1Πg state		
Energy (eV)	Cross section(Å^2) 
18.83		0.17852
18.84		0.17852
18.85		0.1785
18.86		0.1785
18.87		0.17848
18.88		0.17846
18.89		0.17844
18.9		0.17844
18.91		0.17844
18.92		0.17842
18.93		0.17838
18.94		0.17838
18.95		0.17836
18.96		0.17836
18.97		0.17834
18.98		0.17832
18.99		0.1783
19		0.1783
19.01		0.17828
19.02		0.17824
19.03		0.17824
19.04		0.17824
19.05		0.17822
19.06		0.1782
19.07		0.17818
19.08		0.17816
19.09		0.17814
19.1		0.17814
19.11		0.1781
19.12		0.17808
19.13		0.17808
19.14		0.17806
19.15		0.17804
19.16		0.17802
19.17		0.178
19.18		0.178
19.19		0.17796
19.2		0.17794
19.21		0.17794
19.22		0.17792
19.23		0.1779
19.24		0.17788
19.25		0.17786
19.26		0.17784
19.27		0.1778
19.28		0.1778
19.29		0.17778
19.3		0.17776
19.31		0.17774
19.32		0.17772
19.33		0.1777
19.34		0.17768
19.35		0.17766
19.36		0.17764
19.37		0.1776
19.38		0.1776
19.39		0.17758
19.4		0.17756
19.41		0.17752
19.42		0.17752
19.43		0.1775
19.44		0.17746
19.45		0.17744
19.46		0.17742
19.47		0.1774
19.48		0.17738
19.49		0.17736
19.5		0.17734
19.51		0.1773
19.52		0.1773
19.53		0.17728
19.54		0.17724
19.55		0.17722
19.56		0.17722
19.57		0.17718
19.58		0.17716
19.59		0.17714
19.6		0.17712
19.61		0.1771
19.62		0.17708
19.63		0.17706
19.64		0.17702
19.65		0.177
19.66		0.17696
19.67		0.17694
19.68		0.17692
19.69		0.1769
19.7		0.17688
19.71		0.17686
19.72		0.17682
19.73		0.1768
19.74		0.17678
19.75		0.17674
19.76		0.17674
19.77		0.17672
19.78		0.1767
19.79		0.17666
19.8		0.17664
19.81		0.17662
19.82		0.17658
19.83		0.17656
19.84		0.17652
19.85		0.17652
19.86		0.1765
19.87		0.17646
19.88		0.17644
19.89		0.17642
19.9		0.17638
19.91		0.17636
19.92		0.17632
19.93		0.1763
19.94		0.17628
19.95		0.17626
19.96		0.17622
19.97		0.17622
19.98		0.17618
20		0.17616
