#Excitation cross sections for N2 from the X_1Σg+ state to B'_3Σu-  state		
Energy (eV)	Cross section(Å^2) 
18.74		0.06516
18.75		0.06518
18.76		0.06519
18.77		0.0652
18.78		0.06522
18.79		0.06523
18.8		0.06524
18.81		0.06526
18.82		0.06527
18.83		0.06528
18.84		0.06529
18.85		0.06531
18.86		0.06532
18.87		0.06533
18.88		0.06534
18.89		0.06535
18.9		0.06536
18.91		0.06537
18.92		0.06538
18.93		0.06539
18.94		0.0654
18.95		0.06541
18.96		0.06542
18.97		0.06543
18.98		0.06544
18.99		0.06544
19		0.06545
19.01		0.06546
19.02		0.06547
19.03		0.06547
19.04		0.06548
19.05		0.06549
19.06		0.06549
19.07		0.0655
19.08		0.06551
19.09		0.06551
19.1		0.06552
19.11		0.06552
19.12		0.06553
19.13		0.06553
19.14		0.06554
19.15		0.06554
19.16		0.06555
19.17		0.06555
19.18		0.06555
19.19		0.06556
19.2		0.06556
19.21		0.06556
19.22		0.06556
19.23		0.06557
19.24		0.06557
19.25		0.06557
19.26		0.06557
19.27		0.06557
19.28		0.06557
19.29		0.06558
19.3		0.06558
19.31		0.06558
19.32		0.06558
19.33		0.06558
19.34		0.06558
19.35		0.06558
19.36		0.06558
19.37		0.06558
19.38		0.06557
19.39		0.06557
19.4		0.06557
19.41		0.06557
19.42		0.06557
19.43		0.06557
19.44		0.06556
19.45		0.06556
19.46		0.06556
19.47		0.06555
19.48		0.06555
19.49		0.06555
19.5		0.06554
19.51		0.06554
19.52		0.06554
19.53		0.06553
19.54		0.06553
19.55		0.06552
19.56		0.06552
19.57		0.06551
19.58		0.06551
19.59		0.0655
19.6		0.0655
19.61		0.06549
19.62		0.06548
19.63		0.06548
19.64		0.06547
19.65		0.06547
19.66		0.06546
19.67		0.06545
19.68		0.06544
19.69		0.06544
19.7		0.06543
19.71		0.06542
19.72		0.06541
19.73		0.06541
19.74		0.0654
19.75		0.0654
19.76		0.06538
19.77		0.06537
19.78		0.06536
19.79		0.06535
19.8		0.06534
19.81		0.06533
19.82		0.06532
19.83		0.06531
19.84		0.0653
19.85		0.06529
19.86		0.06528
19.87		0.06527
19.88		0.06526
19.89		0.06525
19.9		0.06524
19.91		0.06523
19.92		0.06521
19.93		0.0652
19.94		0.06519
19.95		0.06518
19.96		0.06517
19.97		0.06515
19.98		0.06514
20		0.06513
