#Excitation cross sections for N2 from the X_1Σg+ state to B_3Πg state		
Energy (eV)	Cross section(Å^2)  
18.39		0.16014
18.4		0.15998
18.41		0.15984
18.42		0.15972
18.43		0.15958
18.44		0.15946
18.45		0.15932
18.46		0.15918
18.47		0.15904
18.48		0.15892
18.49		0.15878
18.5		0.15866
18.51		0.15852
18.52		0.15838
18.53		0.15826
18.54		0.15812
18.55		0.15798
18.56		0.15788
18.57		0.15774
18.58		0.1576
18.59		0.15748
18.6		0.15734
18.61		0.15722
18.62		0.1571
18.63		0.15696
18.64		0.15684
18.65		0.1567
18.66		0.1566
18.67		0.15646
18.68		0.15634
18.69		0.1562
18.7		0.1561
18.71		0.15596
18.72		0.15584
18.73		0.15572
18.74		0.1556
18.75		0.15546
18.76		0.15534
18.77		0.15524
18.78		0.1551
18.79		0.15498
18.8		0.15488
18.81		0.15474
18.82		0.15462
18.83		0.15452
18.84		0.1544
18.85		0.15428
18.86		0.15416
18.87		0.15404
18.88		0.15392
18.89		0.1538
18.9		0.15368
18.91		0.15358
18.92		0.15346
18.93		0.15334
18.94		0.15324
18.95		0.1531
18.96		0.153
18.97		0.15288
18.98		0.15276
18.99		0.15266
19		0.15254
19.01		0.15244
19.02		0.15232
19.03		0.1522
19.04		0.1521
19.05		0.15198
19.06		0.15188
19.07		0.15176
19.08		0.15166
19.09		0.15154
19.1		0.15144
19.11		0.15132
19.12		0.15122
19.13		0.1511
19.14		0.151
19.15		0.15088
19.16		0.15078
19.17		0.15068
19.18		0.15058
19.19		0.15046
19.2		0.15036
19.21		0.15024
19.22		0.15016
19.23		0.15004
19.24		0.14994
19.25		0.14984
19.26		0.14974
19.27		0.14962
19.28		0.14952
19.29		0.1494
19.3		0.1493
19.31		0.14922
19.32		0.1491
19.33		0.14902
19.34		0.1489
19.35		0.1488
19.36		0.1487
19.37		0.1486
19.38		0.14852
19.39		0.1484
19.4		0.1483
19.41		0.14822
19.42		0.1481
19.43		0.148
19.44		0.1479
19.45		0.1478
19.46		0.14772
19.47		0.1476
19.48		0.14752
19.49		0.14742
19.5		0.14732
19.51		0.14724
19.52		0.14714
19.53		0.14702
19.54		0.14694
19.55		0.14684
19.56		0.14674
19.57		0.14666
19.58		0.14656
19.59		0.14646
19.6		0.14638
19.61		0.14628
19.62		0.14618
19.63		0.14608
19.64		0.146
19.65		0.14592
19.66		0.1458
19.67		0.14572
19.68		0.14564
19.69		0.14554
19.7		0.14544
19.71		0.14536
19.72		0.14526
19.73		0.14518
19.74		0.14508
19.75		0.14506
19.76		0.14492
19.77		0.14482
19.78		0.14472
19.79		0.14464
19.8		0.14456
19.81		0.14446
19.82		0.14436
19.83		0.1443
19.84		0.1442
19.85		0.1441
19.86		0.14402
19.87		0.14394
19.88		0.14386
19.89		0.14378
19.9		0.14368
19.91		0.14358
19.92		0.1435
19.93		0.14344
19.94		0.14334
19.95		0.14326
19.96		0.14316
19.97		0.14308
19.98		0.143
20		0.14292
