#Excitation cross sections for N2 from the X_1Σg+ state to W_3Δu state		
Energy (eV)	Cross section(Å^2) 
18.55		0.21402
18.56		0.21412
18.57		0.21426
18.58		0.21438
18.59		0.21448
18.6		0.2146
18.61		0.21472
18.62		0.21484
18.63		0.21496
18.64		0.21506
18.65		0.21518
18.66		0.2153
18.67		0.2154
18.68		0.21552
18.69		0.21562
18.7		0.21574
18.71		0.21584
18.72		0.21596
18.73		0.21608
18.74		0.21618
18.75		0.2163
18.76		0.2164
18.77		0.21648
18.78		0.21662
18.79		0.21672
18.8		0.21682
18.81		0.21692
18.82		0.21702
18.83		0.21712
18.84		0.21722
18.85		0.21732
18.86		0.21742
18.87		0.21752
18.88		0.21762
18.89		0.21772
18.9		0.21782
18.91		0.21792
18.92		0.21802
18.93		0.21812
18.94		0.2182
18.95		0.21832
18.96		0.2184
18.97		0.21848
18.98		0.2186
18.99		0.21868
19		0.21878
19.01		0.21886
19.02		0.21896
19.03		0.21904
19.04		0.21914
19.05		0.21922
19.06		0.21932
19.07		0.2194
19.08		0.2195
19.09		0.21956
19.1		0.21968
19.11		0.21976
19.12		0.21984
19.13		0.21992
19.14		0.22
19.15		0.22008
19.16		0.22018
19.17		0.22026
19.18		0.22034
19.19		0.22042
19.2		0.2205
19.21		0.22056
19.22		0.22066
19.23		0.22074
19.24		0.22082
19.25		0.2209
19.26		0.22098
19.27		0.22104
19.28		0.22112
19.29		0.2212
19.3		0.22126
19.31		0.22134
19.32		0.22142
19.33		0.22148
19.34		0.22156
19.35		0.22164
19.36		0.2217
19.37		0.22178
19.38		0.22184
19.39		0.22192
19.4		0.22198
19.41		0.22206
19.42		0.22212
19.43		0.22218
19.44		0.22226
19.45		0.22232
19.46		0.22238
19.47		0.22244
19.48		0.22252
19.49		0.22258
19.5		0.22264
19.51		0.2227
19.52		0.22276
19.53		0.22282
19.54		0.2229
19.55		0.22296
19.56		0.22302
19.57		0.22308
19.58		0.22314
19.59		0.22318
19.6		0.22324
19.61		0.2233
19.62		0.22336
19.63		0.22342
19.64		0.22346
19.65		0.22352
19.66		0.22358
19.67		0.22364
19.68		0.22368
19.69		0.22374
19.7		0.22378
19.71		0.22386
19.72		0.2239
19.73		0.22396
19.74		0.224
19.75		0.22408
19.76		0.2241
19.77		0.22414
19.78		0.22418
19.79		0.22424
19.8		0.22428
19.81		0.22434
19.82		0.22438
19.83		0.22442
19.84		0.22448
19.85		0.2245
19.86		0.22456
19.87		0.2246
19.88		0.22464
19.89		0.2247
19.9		0.22474
19.91		0.22478
19.92		0.22482
19.93		0.22486
19.94		0.2249
19.95		0.22494
19.96		0.22498
19.97		0.225
19.98		0.22506
20		0.2251
