Excitation energy (eV): 7.75
Energy (eV)	Rate coefficient (m^3/s)
290.0	4.523781e-16
291.0	4.507080e-16
292.0	4.490487e-16
293.0	4.473999e-16
294.0	4.457615e-16
295.0	4.441333e-16
296.0	4.425154e-16
297.0	4.409077e-16
298.0	4.393105e-16
299.0	4.377227e-16
300.0	4.361447e-16
